id,relevance
854,2.1
855,2.4669999999999996
856,2.6659999999999995
858,2.601
859,2.735
860,2.534
861,2.8329999999999997
863,2.2340000000000004
864,2.4010000000000007
865,1.9329999999999998
866,2.133
870,2.434
871,2.2
873,2.4669999999999996
874,2.067
875,2.168
877,2.8340000000000005
879,2.4659999999999997
880,2.6339999999999995
883,2.2
884,1.9020000000000004
887,2.359
888,1.4
889,1.7329999999999999
890,1.6009999999999998
891,1.6009999999999998
892,2.468
896,2.7350000000000003
897,2.401
900,2.4
901,2.5
903,2.4339999999999997
904,2.367
905,2.0010000000000003
906,2.6
907,2.1670000000000003
911,2.434
913,2.233
914,2.0
915,2.066
916,2.0989999999999993
917,1.6329999999999998
919,1.9329999999999998
920,1.7670000000000001
921,2.2670000000000003
924,2.8
925,2.1
926,2.7340000000000004
927,2.432
930,1.9659999999999997
931,2.033
932,1.8329999999999997
933,2.533
935,2.3009999999999997
936,2.2659999999999996
937,1.832
938,2.2340000000000004
939,2.3
941,2.6670000000000003
942,2.7329999999999997
943,2.668
945,2.8329999999999997
946,1.6
947,2.2835
948,2.1340000000000003
949,2.2670000000000003
950,1.9
951,2.2
952,2.3329999999999997
953,2.3
955,2.101
956,2.467
957,2.8340000000000005
959,1.9999999999999996
960,2.1670000000000003
961,2.099
964,2.535
965,2.3310000000000004
966,2.033
967,2.399
968,2.633
970,2.9
971,2.867
972,2.1670000000000003
973,2.532
975,2.7670000000000003
976,2.4339999999999997
977,2.432
979,2.535
980,2.8340000000000005
981,2.533
982,2.7
983,2.1
985,2.6670000000000003
986,2.701
987,2.567
988,2.3340000000000005
989,2.3660000000000005
990,2.268
992,2.5340000000000003
993,2.521
994,2.867
995,2.1340000000000003
996,2.1670000000000003
997,2.4
998,2.4
999,2.433
1002,2.934
1003,2.3340000000000005
1005,2.467
1006,2.1660000000000004
1009,2.7329999999999997
1010,2.2339999999999995
1011,2.432
1012,2.534
1013,2.7340000000000004
1014,2.8009999999999997
1015,2.367
1016,2.2891
1017,2.2891
1018,2.501
1021,2.332
1023,2.633
1024,2.6340000000000003
1025,2.3553333333333333
1027,2.0340000000000003
1029,2.6670000000000003
1030,2.368
1032,2.2
1033,2.5
1034,2.101
1035,2.533
1036,2.367
1037,2.8009999999999997
1039,1.7
1041,2.033
1042,2.8340000000000005
1043,2.0
1044,2.068
1045,2.2329999999999997
1046,2.568
1047,2.2329999999999997
1048,2.2
1049,2.467
1050,2.001
1052,2.6
1054,1.834
1055,2.3
1057,2.7670000000000003
1058,2.2670000000000003
1059,2.6515
1061,2.3339999999999996
1063,2.6
1064,2.3
1066,2.434
1067,2.334
1069,2.133
1070,2.4320000000000004
1071,2.0669999999999993
1075,2.2942
1077,2.7670000000000003
1078,2.6000000000000005
1079,2.8
1082,2.399
1085,2.232
1087,2.5340000000000003
1088,2.367
1089,2.8
1091,2.5349999999999993
1092,2.4840000000000004
1093,2.3659999999999997
1094,2.45
1096,2.601
1099,2.7339999999999995
1100,2.3329999999999997
1102,2.132
1105,2.6000000000000005
1106,2.3825000000000003
1109,2.6989999999999994
1110,2.6662500000000002
1111,2.5509999999999997
1112,2.2339999999999995
1113,2.2009999999999996
1114,2.168
1115,2.7
1117,2.3339999999999996
1118,2.3309999999999995
1119,2.8
1120,2.4
1122,2.4
1123,2.2990000000000004
1124,2.367
1125,2.2909999999999995
1126,1.832
1127,1.832
1130,1.8990000000000002
1131,2.2329999999999997
1133,2.867
1136,2.4
1137,1.734
1139,2.866
1140,2.535
1141,2.9
1143,2.567
1144,2.367
1147,2.1670000000000003
1149,2.067
1150,1.9
1152,2.1
1153,2.6670000000000003
1154,2.5
1156,2.499
1157,2.035
1158,2.367
1160,2.532
1161,2.533
1162,2.6339999999999995
1163,2.367
1166,2.3020000000000005
1167,2.034
1169,2.5340000000000003
1170,2.367
1173,2.901
1174,2.501
1175,2.3329999999999997
1178,2.768
1179,2.8329999999999997
1181,2.1
1182,2.501
1183,2.933
1184,2.5
1186,2.1886666666666663
1187,2.4010000000000007
1188,2.2990000000000004
1189,2.168
1190,2.367
1193,2.1350000000000002
1194,2.4
1197,2.5340000000000003
1198,2.367
1199,2.8009999999999997
1200,2.433
1201,2.867
1202,2.065
1203,2.066
1204,1.9329999999999998
1207,2.467
1209,2.4
1210,1.968
1211,2.401
1213,2.199
1214,1.9329999999999998
1217,2.433
1219,1.8009999999999997
1221,1.7329999999999999
1222,2.3329999999999997
1223,2.3329999999999997
1225,2.1
1226,2.3340000000000005
1229,2.532
1232,2.567
1233,2.401
1234,2.5675
1235,2.5675
1236,2.067
1239,2.565
1240,2.4669999999999996
1241,2.3329999999999997
1242,2.7329999999999997
1244,2.4010000000000007
1245,2.7339999999999995
1246,2.601
1247,2.466
1249,2.132
1250,2.434
1251,2.6989999999999994
1254,1.7009999999999998
1255,2.7
1256,2.8340000000000005
1258,2.7009999999999996
1259,2.431
1260,2.5
1261,2.534
1262,2.633
1263,2.6340000000000003
1264,2.432
1265,2.634
1268,2.7659999999999996
1269,2.3319999999999994
1270,2.367
1271,2.132
1272,2.767
1274,2.1659999999999995
1277,2.0020000000000002
1278,2.1339999999999995
1280,2.4010000000000007
1281,2.7340000000000004
1282,1.8660000000000003
1283,2.2350000000000003
1284,2.7670000000000003
1285,2.1670000000000003
1286,1.7329999999999999
1288,2.7660000000000005
1290,2.367
1292,2.1665
1293,2.399
1294,2.168
1295,2.4659999999999997
1297,2.8010000000000006
1298,1.999
1299,1.9659999999999997
1301,2.1989999999999994
1304,2.8659999999999997
1305,2.4010000000000007
1306,2.533
1307,1.9659999999999997
1308,2.0099999999999993
1309,2.2330000000000005
1310,2.2330000000000005
1311,2.3339999999999996
1312,2.1990000000000003
1313,2.0320000000000005
1314,2.434
1315,2.3335
1318,2.634
1319,2.434
1321,2.501
1322,2.0340000000000003
1324,2.568
1325,2.4309999999999996
1327,2.3
1328,2.566
1329,2.6783333333333332
1330,1.8990000000000002
1331,2.566
1332,2.6825
1333,2.399
1334,2.1
1336,2.601
1337,2.7019999999999995
1339,2.0106666666666664
1341,2.0660000000000003
1342,2.567
1343,2.4659999999999997
1346,2.3340000000000005
1350,2.4659999999999997
1351,2.2329999999999997
1352,2.599
1353,2.901
1354,2.467
1358,1.999
1360,2.4999999999999996
1361,2.7669999999999995
1362,2.2329999999999997
1363,2.7009999999999996
1365,2.734
1367,2.8
1368,2.6340000000000003
1369,2.3009999999999997
1370,1.367
1371,2.1339999999999995
1372,2.867
1373,2.867
1374,2.6
1375,2.9
1376,2.601
1378,2.2329999999999997
1379,2.2
1380,2.4010000000000007
1381,2.068
1382,1.9329999999999998
1383,2.133
1384,2.7670000000000003
1385,2.7670000000000003
1386,2.033
1389,2.367
1390,2.465
1391,2.8329999999999997
1392,2.3339999999999996
1393,1.8670000000000002
1396,2.7329999999999997
1398,2.7340000000000004
1400,2.8340000000000005
1402,2.368
1404,2.668
1406,2.7009999999999996
1407,2.2660000000000005
1409,2.633
1410,2.399
1411,2.533
1412,2.6255
1413,2.367
1415,1.8329999999999997
1416,2.133
1417,2.568
1418,2.1660000000000004
1420,2.098
1421,2.6
1423,2.4
1424,2.2670000000000003
1425,2.6
1426,2.101
1428,2.533
1429,2.633
1430,2.533
1432,2.1659999999999995
1435,2.566
1437,2.5340000000000003
1438,2.7670000000000003
1440,2.566
1441,2.7009999999999996
1442,2.433
1445,2.1910000000000003
1446,2.3340000000000005
1447,2.4979999999999998
1448,2.0
1450,2.1
1451,2.3319999999999994
1452,2.5010000000000003
1455,2.434
1456,2.2020000000000004
1457,2.3659999999999997
1459,2.335
1460,2.1
1461,2.434
1462,2.366
1463,1.634
1464,2.8009999999999997
1465,2.6
1466,1.966
1467,2.3768571428571432
1469,2.2649999999999997
1470,2.6659999999999995
1474,1.749285714285714
1475,2.035
1476,2.001
1477,1.766
1478,2.5020000000000002
1480,2.7
1482,2.499
1484,2.566
1485,2.734
1488,2.067
1489,2.6340000000000003
1493,2.0340000000000003
1494,2.1659999999999995
1495,2.2009999999999996
1498,2.7659999999999996
1499,1.8659999999999997
1500,2.1670000000000003
1502,2.0340000000000003
1503,2.1990000000000003
1505,2.401
1507,2.289
1508,1.967
1510,2.967
1511,2.1990000000000003
1513,2.8329999999999997
1514,2.2019999999999995
1515,2.601
1516,1.9538
1517,2.567
1518,2.499
1519,1.8
1520,2.133
1521,2.0999999999999996
1522,2.3
1523,2.3340000000000005
1524,1.9009999999999998
1525,1.7198
1526,2.2
1527,2.632
1529,2.2660000000000005
1530,2.2670000000000003
1531,2.032
1532,2.3
1533,2.367
1534,2.4339999999999997
1535,2.599
1536,1.8679999999999999
1537,2.566
1539,2.3339999999999996
1540,2.6669999999999994
1541,2.7350000000000003
1543,2.3979999999999997
1544,2.067
1545,2.2340000000000004
1547,2.6350000000000002
1549,2.566
1550,2.533
1551,2.267
1552,2.232
1553,2.2009999999999996
1555,2.1339999999999995
1556,2.7670000000000003
1557,2.4659999999999997
1558,2.8010000000000006
1559,2.367
1563,1.9349999999999994
1564,2.4
1565,1.9989999999999994
1566,2.501
1567,2.501
1570,2.7009999999999996
1573,2.8339999999999996
1574,2.72575
1575,2.0
1579,2.8329999999999997
1580,2.2340000000000004
1581,2.611666666666667
1582,2.3659999999999997
1583,2.6190000000000007
1584,2.266
1585,2.068
1586,2.3329999999999997
1589,2.4679999999999995
1590,2.435
1591,1.466
1592,2.2990000000000004
1594,2.4659999999999997
1596,2.7670000000000003
1597,2.168
1598,2.2123333333333335
1599,2.6450000000000005
1600,2.3453333333333335
1601,2.433
1602,2.2783333333333338
1603,2.7659999999999996
1604,1.8329999999999997
1605,2.1660000000000004
1606,2.6165
1607,2.567
1608,1.9229999999999996
1611,2.1079999999999997
1613,2.4999999999999996
1614,2.1659999999999995
1615,1.7670000000000001
1618,2.2010000000000005
1619,2.567
1620,1.832
1621,2.2989999999999995
1623,2.7339999999999995
1625,2.601
1626,2.3994999999999997
1628,2.3
1629,2.634
1630,1.968
1631,1.6670000000000003
1632,2.1
1635,2.168
1636,2.499
1638,2.3309999999999995
1639,2.4
1641,2.367
1642,2.066
1644,2.133
1646,2.2649999999999997
1649,2.2329999999999997
1650,2.1659999999999995
1651,1.9329999999999998
1652,2.1990000000000003
1658,2.6000000000000005
1659,2.543333333333334
1660,2.2350000000000003
1662,2.6
1663,2.634
1665,2.532
1666,1.8329999999999997
1668,2.2329999999999997
1674,2.2
1676,2.8
1678,2.8340000000000005
1679,2.3979999999999997
1680,1.668
1682,2.649
1683,2.533
1684,2.101
1685,2.834
1686,2.533
1687,2.5
1688,2.501
1689,2.567
1690,2.432
1693,2.6339999999999995
1694,1.766
1695,2.0660000000000003
1697,2.835
1698,2.934
1699,2.367
1700,1.966
1701,2.322
1706,2.1659999999999995
1707,2.232
1708,2.4440000000000004
1709,2.7329999999999997
1710,2.2660000000000005
1711,2.132
1712,2.368
1714,2.8329999999999997
1716,2.7329999999999997
1717,1.9
1718,2.5010000000000003
1719,2.7009999999999996
1720,1.967
1723,2.31625
1725,2.434
1727,2.4
1728,2.4
1729,2.232
1730,2.033
1732,2.5669999999999993
1734,2.599999999999999
1735,2.7350000000000003
1736,2.633
1737,2.467
1739,2.067
1743,2.4
1744,2.433
1745,2.467
1747,2.934
1748,1.666
1750,2.2670000000000003
1751,2.133
1752,2.4669999999999996
1754,2.568
1755,2.1339999999999995
1756,2.2
1757,2.3
1758,2.2339999999999995
1759,2.7329999999999997
1760,2.3340000000000005
1761,2.3760000000000003
1763,2.9
1764,2.099
1766,2.5
1767,2.7010000000000005
1768,2.8340000000000005
1769,2.1553333333333335
1770,1.9669999999999994
1772,2.8339999999999996
1773,2.801
1775,2.4
1776,2.0100000000000002
1778,2.367
1781,2.768
1783,2.8340000000000005
1787,2.2989999999999995
1788,1.832
1789,2.6340000000000003
1791,2.434
1792,2.05
1793,2.2339999999999995
1794,2.835
1795,2.634
1796,2.634
1798,2.501
1799,2.632
1800,2.433
1801,2.7009999999999996
1802,2.822
1803,2.465
1806,1.9659999999999997
1807,2.6670000000000003
1808,2.1670000000000003
1809,1.9329999999999998
1810,1.9768974358974358
1812,2.1990000000000003
1813,2.3009999999999997
1814,1.766
1817,2.2660000000000005
1819,2.2
1820,2.032
1822,2.246
1823,2.868
1825,2.568
1826,2.901
1827,2.0
1828,2.433
1831,2.3329999999999997
1832,2.8329999999999997
1833,2.467
1834,2.433
1836,2.367
1837,2.7
1838,2.9
1839,2.5340000000000003
1840,2.567
1842,2.566
1843,2.233
1849,2.7670000000000003
1850,2.568
1854,2.1
1856,2.3000000000000003
1857,2.8329999999999997
1859,2.7
1860,2.145666666666666
1863,2.2340000000000004
1864,2.9
1865,2.1
1866,2.2009999999999996
1869,2.267
1871,2.1670000000000003
1873,2.399
1874,2.9
1876,2.4
1877,2.466
1878,2.768
1879,2.4
1880,2.433
1882,2.467
1884,2.4010000000000007
1885,2.0840000000000005
1886,2.0840000000000005
1887,2.234
1888,2.933
1889,2.499
1890,2.734
1891,2.734
1892,2.5660000000000003
1893,2.2010000000000005
1895,2.7339999999999995
1897,2.3
1898,2.6989999999999994
1900,2.333
1901,2.1010000000000004
1902,2.8020000000000005
1903,1.634
1904,2.8
1905,2.6
1906,2.466
1908,2.1003333333333334
1909,2.03275
1910,2.3649999999999998
1911,2.434
1912,2.034
1913,1.8670000000000002
1916,2.699
1917,1.9
1919,2.8340000000000005
1925,2.6
1926,2.633
1928,2.599
1929,2.6340000000000003
1930,2.3649999999999998
1932,2.7
1934,2.466
1935,2.367
1936,2.468
1937,2.934
1938,2.534
1940,2.3009999999999997
1942,2.1
1944,2.734
1945,2.634
1946,2.634
1947,2.7670000000000003
1948,2.068
1949,1.9689999999999999
1950,2.434
1951,2.2340000000000004
1952,2.6
1953,2.6020000000000003
1954,2.6422499999999998
1955,2.601
1957,2.5340000000000003
1958,2.132
1960,2.3340000000000005
1962,2.867
1965,1.734
1968,2.1670000000000003
1969,2.268
1971,2.7009999999999996
1972,2.566
1973,2.7329999999999997
1974,2.401
1975,2.8
1976,2.3660000000000005
1978,2.268
1980,2.2845
1981,2.601
1984,2.2329999999999997
1985,2.2340000000000004
1986,1.968
1988,2.7009999999999996
1990,2.366
1991,2.2659999999999996
1992,2.3329999999999997
1993,2.3
1995,2.2309999999999994
1996,2.1989999999999994
1997,2.534
1999,2.434
2004,1.533
2005,2.1
2007,2.533
2009,2.3329999999999997
2010,2.467
2012,2.2660000000000005
2014,2.2670000000000003
2015,2.567
2016,2.7670000000000003
2017,2.234
2018,2.2329999999999997
2020,2.2
2026,2.5340000000000003
2027,2.567
2028,2.1670000000000003
2030,2.1
2031,1.8
2032,2.1685000000000003
2033,2.7
2034,2.2
2035,2.567
2036,2.567
2038,2.4
2040,2.367
2043,1.8
2044,2.632
2045,2.468
2046,2.3165
2048,2.7340000000000004
2049,2.7329999999999997
2051,2.2329999999999997
2053,2.067
2054,1.932
2055,2.101
2057,1.766
2058,2.332
2059,2.6260000000000003
2061,2.566
2063,2.2340000000000004
2067,2.434
2068,2.7670000000000003
2069,2.533
2071,1.734
2072,2.132
2075,2.2979999999999996
2076,2.6340000000000003
2077,2.6340000000000003
2078,2.4690000000000003
2079,2.2103333333333333
2080,2.367
2084,2.068
2087,2.7360000000000007
2090,2.168
2091,2.601
2092,2.5989999999999993
2093,2.668
2094,1.467
2096,2.867
2099,2.4999999999999996
2100,2.2340000000000004
2101,2.1659999999999995
2102,1.866
2104,1.8679999999999999
2105,1.968
2108,2.633
2110,1.735
2111,2.2339999999999995
2112,2.4989999999999997
2114,2.6990000000000003
2116,2.3659999999999997
2119,2.2990000000000004
2120,2.2990000000000004
2121,2.533
2122,2.501
2123,2.2329999999999997
2124,2.2329999999999997
2125,2.1989999999999994
2127,2.8
2128,2.501
2129,2.2
2131,2.434
2132,2.3659999999999997
2134,2.433
2135,2.434
2138,2.3
2140,2.332
2141,2.3010000000000006
2142,2.402
2143,2.1
2144,1.968
2145,2.1339999999999995
2147,2.018
2150,2.166
2152,2.8
2155,2.533
2156,2.3339999999999996
2159,2.7335000000000003
2161,2.266
2162,2.2659999999999996
2164,2.499
2165,2.7660000000000005
2168,2.433
2170,2.2
2171,2.001
2172,2.2670000000000003
2174,1.8
2175,2.533
2177,2.601
2178,2.7009999999999996
2179,2.8329999999999997
2180,2.568
2183,2.533
2184,2.766
2185,2.8340000000000005
2186,2.732
2187,2.1659999999999995
2191,2.0
2192,2.6
2193,2.566
2194,2.0
2195,2.901
2196,2.499
2197,2.6670000000000003
2198,2.5330000000000004
2199,2.1330000000000005
2200,2.032
2202,2.5
2203,1.834
2205,1.9659999999999997
2207,2.867
2208,2.5
2209,2.5
2212,2.1
2213,2.232
2214,2.1
2215,2.465
2216,2.0340000000000003
2217,1.7
2219,1.999
2220,2.634
2221,1.9979999999999998
2223,1.666
2225,2.2605
2227,2.8
2228,2.364
2229,2.4989999999999997
2230,2.3329999999999997
2231,2.3319999999999994
2232,2.433
2233,2.001
2234,2.533
2235,2.133
2236,2.2339999999999995
2238,2.668
2239,2.033
2240,1.967
2241,2.5999999999999996
2243,2.768
2244,2.2329999999999997
2246,2.6
2247,2.6119999999999997
2249,2.4165
2250,2.7329999999999997
2252,2.535
2253,2.467
2254,2.601
2255,2.6340000000000003
2256,1.9340000000000004
2260,2.834
2261,2.3
2262,2.7030000000000007
2263,2.3340000000000005
2264,2.101
2265,2.7009999999999996
2266,2.7340000000000004
2267,2.601
2268,2.001
2269,2.468
2271,1.8340000000000003
2272,2.434
2274,1.866
2276,2.1010000000000004
2278,2.401
2280,2.268
2282,2.402
2285,2.068
2286,2.8339999999999996
2287,2.5
2289,2.433
2290,2.3329999999999997
2294,2.6660000000000004
2295,2.434
2296,2.133
2301,2.468
2302,2.5335
2304,2.434
2305,2.1990000000000003
2307,2.4669999999999996
2308,2.467
2309,2.5835
2311,2.3340000000000005
2313,1.7329999999999999
2314,2.5509999999999997
2316,1.999
2317,2.2659999999999996
2318,2.132
2319,2.6226666666666665
2320,2.4
2322,2.6000000000000005
